,"('act', '{<QualifiedName: collabmap:BuildingVerification>}')","('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Building>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:Building>}'), ('ent', '{<QualifiedName: collabmap:Building>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:BuildingVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
1285,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Trusted
1286,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Trusted
1287,2,2,2,2,1,2,2,9,2,7,1,2,1,1,1,0,0,1,1,2,2,1,3,5,3,0,0,2,3,Trusted
1288,2,3,2,3,1,2,3,14,2,7,1,2,1,1,1,0,0,1,1,5,3,1,3,5,3,0,2,1,4,Trusted
1289,2,2,2,2,1,2,2,9,2,7,1,2,1,1,1,0,0,1,1,2,2,1,3,5,3,0,0,2,3,Trusted
1290,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1291,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Trusted
1292,2,5,4,5,1,4,4,22,2,12,1,2,1,1,1,1,1,1,3,10,5,3,3,8,3,2,1,2,8,Trusted
1293,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1294,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1295,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1296,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1297,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1298,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1299,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1300,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1301,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
1302,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1303,2,3,2,3,1,2,2,13,2,7,1,2,1,1,1,0,0,1,1,5,3,1,3,5,3,0,2,1,4,Trusted
1304,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1305,4,0,1,0,1,1,1,6,2,0,1,4,1,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,Trusted
1306,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1307,2,7,6,7,1,6,9,36,2,14,1,2,1,1,1,1,2,2,5,17,7,5,3,8,3,4,2,1,12,Trusted
1308,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1309,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1310,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Trusted
1311,4,3,1,3,1,1,1,12,2,6,1,4,1,1,1,0,0,0,0,3,3,0,5,6,5,0,0,3,3,Trusted
1312,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1313,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1314,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1315,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1316,2,4,3,5,1,3,3,18,2,11,1,2,1,1,1,0,1,1,2,8,4,2,3,8,3,0,3,2,6,Trusted
1317,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1318,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1319,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1320,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1321,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1322,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1323,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1324,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1325,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1326,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1327,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1328,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1329,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1330,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1331,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1332,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1333,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1334,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1335,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1336,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1337,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1338,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1339,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1340,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1341,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1342,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1343,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1344,2,5,1,7,1,1,1,18,2,14,1,2,1,1,1,0,0,0,0,7,5,0,3,12,3,0,0,7,5,Trusted
1345,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1346,2,9,2,9,1,2,3,32,2,13,1,2,1,1,1,0,0,1,1,17,9,1,3,11,3,0,8,1,10,Trusted
1347,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1348,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1349,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1350,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
1351,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1352,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1353,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1354,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1355,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1356,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1357,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1358,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1359,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1360,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1361,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1362,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1363,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
1364,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
1365,2,4,3,4,1,3,3,16,2,10,1,2,1,1,1,0,1,1,2,6,4,2,3,7,3,0,2,2,6,Trusted
1366,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1367,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1368,2,5,3,5,1,3,3,23,2,10,1,2,1,1,1,0,1,1,2,12,5,2,3,7,3,3,1,1,7,Trusted
1369,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1370,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1371,4,3,1,3,1,1,1,12,2,6,1,4,1,1,1,0,0,0,0,3,3,0,5,6,5,0,0,3,3,Trusted
1372,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1373,2,5,4,5,1,4,4,22,2,12,1,2,1,1,1,1,1,1,3,10,5,3,3,8,3,2,1,2,8,Trusted
1374,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1375,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
1376,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1377,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1378,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1379,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1380,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1381,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1382,2,2,2,2,1,2,2,9,2,7,1,2,1,1,1,0,0,1,1,2,2,1,3,5,3,0,0,2,3,Trusted
1383,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1384,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1385,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1386,2,5,3,5,1,3,3,22,2,10,1,2,1,1,1,0,1,1,2,11,5,2,3,7,3,2,2,1,7,Trusted
1387,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1388,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1389,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
1390,2,2,2,2,1,2,2,9,2,7,1,2,1,1,1,0,0,1,1,2,2,1,3,5,3,0,0,2,3,Trusted
1391,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1392,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1393,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1394,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1395,2,14,2,14,1,2,2,37,2,27,1,2,1,1,1,0,0,1,1,18,14,1,3,25,3,0,4,10,15,Trusted
1396,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1397,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1398,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1399,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1400,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1401,2,6,4,6,1,4,4,27,2,12,1,2,1,1,1,1,1,1,3,14,6,3,3,8,3,3,2,1,9,Trusted
1402,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1403,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1404,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1405,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1406,2,9,2,9,1,2,4,32,2,15,1,2,1,1,1,0,0,1,1,17,9,1,3,12,3,0,7,2,10,Trusted
1407,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1408,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
1409,2,4,4,4,1,4,4,19,2,10,1,2,1,1,1,1,1,1,3,8,4,3,3,6,3,1,2,1,7,Trusted
1410,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
1411,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1412,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1413,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1414,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
1415,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
1416,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1417,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1418,2,4,3,4,1,3,3,16,2,10,1,2,1,1,1,0,1,1,2,6,4,2,3,7,3,0,2,2,6,Trusted
1419,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
1420,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1421,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
1422,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1423,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1424,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1425,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1426,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1427,2,4,3,4,1,3,3,19,2,9,1,2,1,1,1,0,1,1,2,9,4,2,3,6,3,2,1,1,6,Trusted
1428,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1429,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1430,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1431,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1432,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1433,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1434,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1435,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1436,2,4,4,4,1,4,4,18,2,11,1,2,1,1,1,1,1,1,3,7,4,3,3,7,3,1,1,2,7,Trusted
1437,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1438,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1439,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
1440,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
1441,2,4,4,4,1,4,4,18,2,11,1,2,1,1,1,1,1,1,3,7,4,3,3,7,3,1,1,2,7,Trusted
1442,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1443,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
1444,2,7,2,8,1,2,3,29,2,13,1,2,1,1,1,0,0,1,1,16,7,1,3,10,3,0,7,1,8,Trusted
1445,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1446,6,4,1,5,1,1,1,18,2,10,1,6,1,1,1,0,0,0,0,5,4,0,7,9,7,0,0,5,4,Uncertain
1447,6,18,5,18,1,5,7,68,2,27,1,6,1,1,1,0,1,3,4,37,18,4,7,22,7,5,8,4,22,Uncertain
1448,2,9,4,9,1,4,4,42,2,15,1,2,1,1,1,1,1,1,3,28,7,3,3,11,3,1,2,1,12,Trusted
1449,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1450,2,4,1,5,1,1,1,14,2,10,1,2,1,1,1,0,0,0,0,5,4,0,3,9,3,0,0,5,4,Trusted
1451,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
1452,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
1453,2,24,8,27,1,8,12,111,2,31,1,2,1,1,1,1,3,2,7,71,24,7,3,22,3,6,10,4,31,Trusted
1454,2,5,2,6,1,2,3,23,2,10,1,2,1,1,1,0,0,1,1,11,5,1,3,7,3,0,5,1,6,Trusted
1455,2,7,2,8,1,2,4,30,2,12,1,2,1,1,1,0,0,1,1,16,7,1,3,9,3,0,7,1,8,Trusted
1456,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
1457,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
1458,14,10,4,10,1,4,4,54,2,18,1,14,1,1,1,1,1,1,3,25,10,3,15,14,15,2,2,3,13,Uncertain
1459,2,22,7,23,1,7,13,113,2,37,1,2,1,1,1,3,2,1,6,74,22,6,3,25,3,5,3,2,28,Trusted
1460,2,6,2,6,1,2,2,20,2,12,1,2,1,1,1,0,0,1,1,9,6,1,3,10,3,0,3,3,7,Trusted
1461,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
1462,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1463,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1464,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1465,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
1466,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
