,"('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:RouteSet>}'), ('ent', '{<QualifiedName: collabmap:RouteSet>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
1180,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1181,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1182,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1183,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1184,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1185,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1186,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1187,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1188,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1189,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1190,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1191,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1192,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1193,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1194,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1195,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1196,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1197,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1198,4,2,4,2,3,12,2,9,0,1,2,2,1,4,2,4,5,5,0,2,8,Uncertain
1199,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
1200,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1201,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1202,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,Uncertain
1203,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1204,5,2,5,2,3,14,2,9,0,1,2,2,1,5,2,5,7,5,0,2,10,Trusted
1205,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
1206,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1207,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1208,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1209,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1210,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1211,7,1,7,1,3,21,2,16,0,0,1,5,1,7,1,8,5,9,0,5,10,Uncertain
1212,5,0,5,0,2,16,0,1,0,0,0,0,0,5,0,12,16,1,0,0,10,Trusted
1213,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
1214,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1215,2,1,2,1,2,5,2,0,0,0,1,0,1,2,1,2,5,0,0,0,5,Uncertain
1216,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1217,4,3,4,3,4,14,2,8,1,1,3,3,1,4,3,4,5,4,1,1,9,Uncertain
1218,2,2,2,2,3,9,2,7,0,1,2,1,1,2,2,4,4,3,0,1,5,Uncertain
1219,1,1,1,1,2,5,2,0,0,0,1,0,1,1,1,3,5,0,0,0,3,Uncertain
1220,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,Uncertain
1221,3,0,4,0,1,8,0,0,0,0,0,0,0,3,0,5,8,0,0,0,7,Uncertain
1222,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1223,6,1,6,1,2,16,2,9,0,0,1,3,1,6,1,6,7,6,0,3,10,Trusted
1224,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1225,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1226,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1227,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1228,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1229,5,0,5,0,1,10,0,0,0,0,0,0,0,5,0,5,10,0,0,0,10,Trusted
1230,6,1,6,1,2,16,2,9,0,0,1,3,1,6,1,6,7,6,0,3,10,Trusted
1231,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1232,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1233,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1234,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,Uncertain
1235,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1236,2,1,2,1,2,5,2,0,0,0,1,0,1,2,1,2,5,0,0,0,5,Uncertain
1237,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1238,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1239,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1240,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1241,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1242,7,2,7,2,3,25,2,15,0,1,2,9,1,7,2,7,3,10,3,3,10,Uncertain
1243,6,1,6,1,2,22,2,12,0,0,1,3,1,6,1,12,10,6,0,3,10,Trusted
1244,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1245,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1246,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1247,7,2,7,2,3,24,2,12,0,1,2,8,1,7,2,7,5,8,3,2,11,Uncertain
1248,5,1,5,1,2,19,2,12,0,0,1,3,1,5,1,10,7,6,0,3,8,Trusted
1249,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1250,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
1251,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1252,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1253,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1254,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1255,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1256,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1257,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1258,6,2,6,2,4,19,2,13,0,0,2,4,2,6,2,8,5,7,0,4,10,Uncertain
1259,4,1,4,1,3,14,0,3,0,0,1,3,0,4,1,7,4,2,0,3,6,Uncertain
1260,4,1,3,1,2,11,2,3,0,0,1,3,0,4,1,3,2,3,0,3,5,Uncertain
1261,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1262,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1263,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1264,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1265,3,4,4,4,5,13,4,11,0,2,4,2,2,3,4,4,6,6,0,2,9,Uncertain
1266,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
1267,1,1,1,1,2,4,2,0,0,0,1,0,1,1,1,2,4,0,0,0,3,Uncertain
1268,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1269,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1270,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1271,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1272,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1273,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1274,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
1275,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1276,7,2,7,2,3,24,2,12,0,1,2,8,1,7,2,7,5,8,3,2,11,Uncertain
1277,5,1,5,1,2,19,2,12,0,0,1,3,1,5,1,10,7,6,0,3,8,Trusted
1278,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1279,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1280,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
1281,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1282,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1283,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1284,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1285,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1286,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,Uncertain
1287,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1288,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1289,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1290,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1291,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1292,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1293,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1294,1,1,2,1,2,5,2,2,0,0,1,1,1,1,1,2,3,2,0,1,3,Uncertain
1295,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1296,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1297,6,2,6,2,3,22,2,12,0,1,2,8,1,6,2,6,3,8,3,2,9,Uncertain
1298,5,1,5,1,2,19,2,12,0,0,1,3,1,5,1,10,7,6,0,3,8,Trusted
1299,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1300,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1301,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1302,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1303,2,1,2,1,2,5,2,0,0,0,1,0,1,2,1,2,5,0,0,0,5,Uncertain
1304,1,1,2,1,2,5,2,0,0,0,1,0,1,1,1,3,5,0,0,0,4,Uncertain
1305,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1306,2,1,3,1,2,9,2,6,0,0,1,2,1,2,1,4,3,3,0,2,4,Uncertain
1307,1,0,2,0,1,6,0,0,0,0,0,0,0,1,0,5,6,0,0,0,3,Uncertain
1308,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Uncertain
1309,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1310,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1311,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1312,1,1,2,1,2,5,2,0,0,0,1,0,1,1,1,3,5,0,0,0,4,Uncertain
1313,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1314,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1315,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1316,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,Uncertain
1317,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1318,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1319,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1320,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1321,3,1,3,1,2,9,2,6,0,0,1,2,1,3,1,3,3,4,0,2,5,Uncertain
1322,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
1323,7,2,7,2,3,24,2,12,0,1,2,8,1,7,2,7,5,8,3,2,11,Uncertain
1324,5,1,5,1,2,19,2,12,0,0,1,3,1,5,1,10,7,6,0,3,8,Trusted
1325,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1326,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1327,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1328,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1329,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1330,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1331,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1332,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1333,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1334,12,2,12,2,5,46,2,23,0,1,2,19,1,12,2,14,3,16,7,4,15,Uncertain
1335,11,1,11,1,4,43,2,30,0,0,1,7,1,11,1,25,13,12,0,7,16,Trusted
1336,7,0,7,0,3,30,0,2,0,0,0,0,0,7,0,25,30,2,0,0,14,Trusted
1337,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
1338,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
1339,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1340,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1341,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1342,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1343,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1344,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1345,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1346,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1347,3,1,3,1,2,9,2,6,0,0,1,2,1,3,1,3,3,4,0,2,5,Uncertain
1348,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
1349,6,2,6,2,3,22,2,12,0,1,2,8,1,6,2,6,3,8,3,2,9,Uncertain
1350,5,1,5,1,2,19,2,12,0,0,1,3,1,5,1,10,7,6,0,3,8,Trusted
1351,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1352,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1353,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1354,3,1,3,1,2,8,2,3,0,0,1,1,1,3,1,3,5,2,0,1,6,Uncertain
1355,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
1356,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1357,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1358,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1359,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1360,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1361,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1362,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1363,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1364,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1365,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1366,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1367,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1368,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1369,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1370,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1371,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1372,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1373,4,1,4,1,2,11,2,6,0,0,1,2,1,4,1,4,5,4,0,2,7,Uncertain
1374,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
1375,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1376,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1377,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1378,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1379,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1380,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1381,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1382,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1383,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1384,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1385,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1386,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1387,8,4,8,4,6,38,2,14,1,1,4,17,1,8,4,9,3,9,2,1,13,Uncertain
1388,7,3,7,3,5,35,2,17,1,1,3,10,1,7,3,15,4,9,4,2,11,Uncertain
1389,6,2,6,2,4,31,2,24,0,1,2,4,1,6,2,19,9,8,0,4,10,Trusted
1390,4,1,4,1,3,22,2,1,0,0,1,0,1,4,1,18,22,1,0,0,9,Trusted
1391,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
1392,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1393,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1394,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1395,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1396,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1397,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1398,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1399,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1400,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1401,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1402,4,0,4,0,1,8,0,0,0,0,0,0,0,4,0,4,8,0,0,0,8,Trusted
1403,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1404,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1405,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1406,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1407,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1408,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1409,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1410,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1411,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1412,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
1413,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1414,5,2,5,2,4,17,2,13,0,0,2,4,2,5,2,7,3,7,0,4,8,Uncertain
1415,4,1,4,1,3,14,0,3,0,0,1,1,0,4,1,9,10,2,0,1,8,Uncertain
1416,2,1,1,1,2,5,2,1,0,0,1,1,0,2,1,1,2,1,0,1,3,Uncertain
1417,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
1418,5,2,5,2,3,19,2,9,0,1,2,7,1,5,2,5,3,6,3,1,8,Uncertain
1419,4,1,4,1,2,16,2,12,0,0,1,3,1,4,1,8,4,6,0,3,6,Uncertain
1420,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
1421,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1422,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
1423,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
1424,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1425,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1426,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1427,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1428,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
1429,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
1430,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
